leaf_path	block_idx	fence_lang	line_start	line_end	n_lines	label_class	runnability	has_output_annot	sha1
15_Command-Line-Processing/07_end-of-options.md	3	bash	38	42	3	NEUTRAL	NETWORK	0	83e234f9e3434dc1f6174f206952f47d0b06a8c9
15_Command-Line-Processing/08_Subcommand-dispatch.md	1	bash	9	21	11	NEUTRAL	RUNNABLE	0	c679923e9b9bafb45a0f518611baccc38fb0bf47
15_Command-Line-Processing/08_Subcommand-dispatch.md	2	bash	34	54	19	NEUTRAL	RUNNABLE	0	5e7ac58e6ae07e2e7f5f8c5a9474e7bc813e4e15
15_Command-Line-Processing/08_Subcommand-dispatch.md	3	bash	77	87	9	NEUTRAL	RUNNABLE	0	ec14abfe3e9b3834366b75c52f40a18f8a8a6108
15_Command-Line-Processing/09_Help-text-conventions.md	1	bash	25	70	44	NEUTRAL	NETWORK	0	b22d5cfd85ca83c32a206f4a986e222bb1db925d
15_Command-Line-Processing/09_Help-text-conventions.md	2	text	87	95	7	NEUTRAL	FRAGMENT	0	8c79500690d932235926db9953b2ab0de2e9919b
15_Command-Line-Processing/11_Auto-generating-usage.md	1	bash	17	63	45	NEUTRAL	RUNNABLE	0	7128da1a95c77c0e993f0d80cddd7a33c029433e
15_Command-Line-Processing/11_Auto-generating-usage.md	2	bash	67	73	5	NEUTRAL	RUNNABLE	0	cd6be2d62a8c30cff221627a025e4d4acba368de
15_Command-Line-Processing/11_Auto-generating-usage.md	3	bash	82	132	49	NEUTRAL	RUNNABLE	0	69024b039913b0e0b2bbabf38327a1ad9bde230d
16_Concurrency-and-Parallelism/01_Sequential-vs-background-execution.md	1	bash	27	38	10	NEUTRAL	RUNNABLE	0	0318c08bf0368219622272fc73690750f5fa5706
16_Concurrency-and-Parallelism/01_Sequential-vs-background-execution.md	2	bash	50	62	11	NEUTRAL	RUNNABLE	0	fac465a2c1b6f080768fb62fa875c61c29845051
16_Concurrency-and-Parallelism/02_wait-and-wait-n.md	1	bash	37	50	12	NEUTRAL	RUNNABLE	0	c5f13c31987aa199ce6d81f777745e29ad8b2d9f
16_Concurrency-and-Parallelism/02_wait-and-wait-n.md	2	bash	63	69	5	NEUTRAL	RUNNABLE	0	ca91d02159c0fc3774d2cc1c3cffd11bb985b11d
16_Concurrency-and-Parallelism/03_wait-pid-for-specific-child.md	1	bash	6	11	4	NEUTRAL	RUNNABLE	0	152bdb03fd918ef6ed6e2a39800fb26961b63c3f
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	1	bash	10	35	24	NEUTRAL	RUNNABLE	0	6d28322a1ee5e5f19aef028f78298dc9f47b2e81
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	2	bash	40	50	9	NEUTRAL	RUNNABLE	1	8745c8b13b66f0b755766621dbb09f013f47710a
16_Concurrency-and-Parallelism/04_Capturing-per-child-exit-status.md	3	bash	71	95	23	NEUTRAL	DESTRUCTIVE	0	1c257e239c8ffa7d109f0647a9d6ea9eb5b1d753
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	1	bash	10	31	20	NEUTRAL	RUNNABLE	0	ef4acfe75fe072625ed9e40775487e36a8527828
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	2	bash	43	48	4	WRONG	ANTIPATTERN	0	561be10bed244d2310cc9f1c15b8c71f12c0a0a5
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	3	bash	61	77	15	NEUTRAL	DESTRUCTIVE	0	33a001e09ba5ea3da72636cda5c8aa99d199513f
16_Concurrency-and-Parallelism/05_Bounded-concurrency-fan-out.md	4	bash	86	88	1	NEUTRAL	RUNNABLE	0	d2d04c572b401c604fde2533dd504cd6c1667103
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	1	bash	21	33	11	NEUTRAL	RUNNABLE	0	1895ae175d0376e773673b832892324323c19809
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	2	bash	48	53	4	NEUTRAL	RUNNABLE	0	556c64bac4c97510d6c644472730adda215019d0
16_Concurrency-and-Parallelism/06_The-job-table-under-concurrency.md	3	bash	64	69	4	NEUTRAL	RUNNABLE	0	a27fc51a0397fa3f803507fbce8a3b338bfd09a9
16_Concurrency-and-Parallelism/07_xargs-P.md	1	bash	22	26	3	NEUTRAL	RUNNABLE	0	18dd124f5dc58a29f65c64c8858dda206c899f9d
16_Concurrency-and-Parallelism/07_xargs-P.md	2	bash	43	47	3	NEUTRAL	RUNNABLE	0	e0c7621b4a1568af774fb943204888e1114cf6fa
16_Concurrency-and-Parallelism/07_xargs-P.md	3	bash	65	69	3	NEUTRAL	RUNNABLE	0	1a6c1adc2332b7a153b1a82f3acd160607d4303f
16_Concurrency-and-Parallelism/08_GNU-parallel.md	1	bash	23	29	5	NEUTRAL	DESTRUCTIVE	0	0c0b16dac50e602acb10cdce9f89616991faa37a
16_Concurrency-and-Parallelism/08_GNU-parallel.md	2	bash	41	48	6	NEUTRAL	RUNNABLE	0	1a256241c147ac37471137d0664c0c764587b5b0
16_Concurrency-and-Parallelism/08_GNU-parallel.md	3	text	54	56	1	NEUTRAL	FRAGMENT	0	dcc863cb787ca47a25a57ada30ae2d8c74c17114
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	1	text	14	21	6	NEUTRAL	FRAGMENT	0	35dd54c706e972a02c7e77e136f394b2575294e1
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	2	bash	28	37	8	MIXED	DESTRUCTIVE	1	78282738e8dd99b469f9e0228f9cda8e128d9121
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	3	bash	42	48	5	RIGHT	RUNNABLE	1	64e32f2bbceb3c0816ed1889893c8a035bcf33f2
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	4	bash	57	67	9	MIXED	RUNNABLE	1	3e672def00caedbd8a0fe38b9c94ba278b0353ef
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	5	bash	75	83	7	MIXED	RUNNABLE	1	360ebe867a122ba51bb651eb0f13626d1e83d4e4
16_Concurrency-and-Parallelism/09_Race-conditions-in-shell.md	6	bash	118	126	7	WRONG	ANTIPATTERN	1	13a11f39e53ecc7ce953981fe730e77b8025ade9
16_Concurrency-and-Parallelism/10_Locking-primitives.md	1	bash	19	33	13	NEUTRAL	RUNNABLE	1	a0c6e1ac7d76041c47d0d4befa267c12a7d4c36d
16_Concurrency-and-Parallelism/10_Locking-primitives.md	2	bash	38	42	3	NEUTRAL	RUNNABLE	0	48b5b27543dd03c8c80e855913c0728b54b7046b
16_Concurrency-and-Parallelism/10_Locking-primitives.md	3	bash	51	66	14	NEUTRAL	RUNNABLE	1	ce76992aea6dfeb1a7995956e513e60a979bb730
16_Concurrency-and-Parallelism/10_Locking-primitives.md	4	bash	78	96	17	NEUTRAL	DESTRUCTIVE	0	beb8b3ea3e7ab58606c69c922277f5a89e79a4ed
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	1	bash	15	45	29	NEUTRAL	DESTRUCTIVE	1	52388a67f00746351e8a2317e996734ba4d9a4c3
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	2	bash	65	73	7	NEUTRAL	DESTRUCTIVE	0	16c7201a63869d00436ce2d9f7841f0d5a64a393
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	3	bash	80	84	3	NEUTRAL	DESTRUCTIVE	1	8433babe11425db66e3f1518313687cc061ed92e
16_Concurrency-and-Parallelism/11_Signal-handling-under-concurrency.md	4	bash	114	119	4	NEUTRAL	DESTRUCTIVE	1	12fcd18f71fbe2849151fd4a3b0b8c50541dbc25
16_Concurrency-and-Parallelism/12_Queue-patterns.md	1	bash	15	38	22	NEUTRAL	NEEDS_INPUT	0	a7cf726fc6e9db240f844d680b2356bca35e0f07
16_Concurrency-and-Parallelism/12_Queue-patterns.md	2	bash	50	77	26	NEUTRAL	DESTRUCTIVE	0	a6731a62bc01d55b65f58297b1d49b3a54c0a170
16_Concurrency-and-Parallelism/12_Queue-patterns.md	3	bash	91	96	4	NEUTRAL	NEEDS_INPUT	0	b5623e4902de423eb367ac9c8540d4430bb9d2c2
17_Coprocesses-and-IPC/01_The-coproc-builtin.md	1	bash	35	48	12	NEUTRAL	NEEDS_INPUT	1	ff67b6e9a5ad8ef25b22777310262d4e4ee90df1
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	1	bash	10	27	16	NEUTRAL	NEEDS_INPUT	1	d6719f4b13b8b6441874df8038c008b482af0043
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	2	bash	45	50	4	WRONG	ANTIPATTERN	0	50207d25ebc74a528581b19e2ce0c3d7dc8722c2
17_Coprocesses-and-IPC/02_Bidirectional-fd-pairs.md	3	bash	55	61	5	RIGHT	NEEDS_INPUT	1	c888204aad730a8ab6fc54322fd976821f22aa8f
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	1	bash	10	24	13	NEUTRAL	NEEDS_INPUT	1	deceb5b1873f3f241de00afc5b19cd0d71485c92
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	2	bash	32	42	9	NEUTRAL	NEEDS_INPUT	0	bd321a6c33dbb5b8851279b111477fbbbbf20be7
17_Coprocesses-and-IPC/03_Multiple-coprocesses.md	3	bash	52	62	9	MIXED	NEEDS_INPUT	0	cea5179f6be56dac9f92a133fbe8677b4c60a7d7
17_Coprocesses-and-IPC/04_Named-pipes-FIFOs.md	1	bash	24	45	20	NEUTRAL	DESTRUCTIVE	0	8511b9417c5236149044360603af70726b81b0e2
17_Coprocesses-and-IPC/04_Named-pipes-FIFOs.md	2	bash	59	71	11	NEUTRAL	NEEDS_INPUT	1	e3b158d40d64179d09fdc97ae0a98e4ddb4d2f17
17_Coprocesses-and-IPC/05_Anonymous-pipes.md	1	bash	24	33	8	NEUTRAL	RUNNABLE	0	ffe0630361fea5f1ea69d3c9da7503b235851db9
17_Coprocesses-and-IPC/05_Anonymous-pipes.md	2	bash	45	49	3	NEUTRAL	RUNNABLE	0	b46c96421d9c86b2d297c22c8eb57160b0833052
17_Coprocesses-and-IPC/05_Anonymous-pipes.md	3	bash	55	58	2	NEUTRAL	DESTRUCTIVE	0	4e8514c57aaa2e4e3d138bdf2139ef5fae3a2ea5
17_Coprocesses-and-IPC/05_Anonymous-pipes.md	4	bash	70	79	8	NEUTRAL	NEEDS_INPUT	1	895c02bddaa6ececd48c6c4b7972f8e36c192b7b
17_Coprocesses-and-IPC/06_devtcp-and-devudp.md	1	bash	25	52	26	NEUTRAL	NEEDS_INPUT	1	1334b78cc23ed070f8c24d37e5c6d64745de4632
17_Coprocesses-and-IPC/06_devtcp-and-devudp.md	2	bash	67	77	9	NEUTRAL	NEEDS_INPUT	0	11c02a48f41cf6133f2fcf86451a801ac6d3eea4
17_Coprocesses-and-IPC/07_devshm-shared-memory.md	1	bash	25	29	3	NEUTRAL	RUNNABLE	0	4143e48b9b0e51032585224ab3393becc804080a
17_Coprocesses-and-IPC/07_devshm-shared-memory.md	2	bash	36	47	10	NEUTRAL	DESTRUCTIVE	0	e409a8ebcb45bd9665809e23e377fff53e8ec431
17_Coprocesses-and-IPC/07_devshm-shared-memory.md	3	bash	57	67	9	RIGHT	RUNNABLE	1	c76f8111ccf47a825ff3595331ef9b8db2a85577
17_Coprocesses-and-IPC/07_devshm-shared-memory.md	4	bash	81	92	10	MIXED	DESTRUCTIVE	1	8706d78a50a79bc7b1b5529e7d1db7b4c07df918
17_Coprocesses-and-IPC/07_devshm-shared-memory.md	5	bash	100	103	2	NEUTRAL	DESTRUCTIVE	0	b9a169906eadc31e3333bc0b426dadfa4d2900ea
18_Readline-History-and-Completion/03_Key-bindings.md	1	text	15	27	11	NEUTRAL	FRAGMENT	0	28a9ed048a8479e6f1f97187786bfd6412cf70b8
18_Readline-History-and-Completion/08_Programmable-completion.md	1	bash	13	24	10	NEUTRAL	INTERACTIVE	0	72904ae7605638d2921147abf8313ab53ff4192d
18_Readline-History-and-Completion/10__init_completion.md	1	bash	12	23	10	NEUTRAL	INTERACTIVE	0	6811928afdfeb901a7d382bab320cf1a03e5db67
18_Readline-History-and-Completion/11_Dynamic-completion-functions.md	1	bash	6	19	12	NEUTRAL	INTERACTIVE	0	adab16d7afc0b632aff90bbedb063c020a2e184d
18_Readline-History-and-Completion/15_Coloured-and-multi-line-prompts.md	1	bash	12	15	2	NEUTRAL	RUNNABLE	0	ffa28ed55574cacf8bf6873aab27cd25e76d2e28
18_Readline-History-and-Completion/16_Terminal-capability-detection.md	1	bash	15	23	7	NEUTRAL	INTERACTIVE	0	b675c1c785b9b1ff07f14a816407a597f574aa06
19_Performance/01_The-Bash-cost-model.md	1	bash	19	34	14	NEUTRAL	RUNNABLE	1	6d53901586fad8047b311b7b651a66fe74905b6b
19_Performance/02_Profiling-tools.md	1	bash	14	31	16	NEUTRAL	RUNNABLE	0	32606e478fe1542cfb183fd553ccd49ff9b26ff3
19_Performance/03_time-builtin-vs-time-external.md	1	bash	12	17	4	NEUTRAL	RUNNABLE	1	fef4dcaa6d27b50fd813837bce400954a1a705a9
19_Performance/03_time-builtin-vs-time-external.md	2	text	19	29	9	NEUTRAL	FRAGMENT	0	500d8ec53887e9e8aae1be4a3cbf156cba489433
19_Performance/04_BASH_XTRACEFD.md	1	bash	11	33	21	NEUTRAL	RUNNABLE	0	96866e313d26954e11c8a69db647034831ae0762
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	1	bash	10	21	10	NEUTRAL	RUNNABLE	1	7fd16294320018e0c21679787d14ed6a04309c46
19_Performance/06_EPOCHREALTIME-for-sub-second-timing.md	2	bash	28	31	2	WRONG	ANTIPATTERN	0	482abbb206b8ecc7891f99e9afaf0759950b7ec3
19_Performance/09_Pipes-vs-redirection.md	1	bash	11	17	5	MIXED	RUNNABLE	0	b4fa7310dbb5e51905e8fcfbd7145d305dec9703
19_Performance/09_Pipes-vs-redirection.md	2	bash	19	24	4	RIGHT	RUNNABLE	1	690ed1242dfc6e32ddf3cea4128b8d0a87fe518f
19_Performance/11_Bash-5.3-no-fork-command-substitution.md	1	bash	13	26	12	NEUTRAL	RUNNABLE	1	339377c2a79fa5151148bedbe18488b0acea7dd3
19_Performance/12_Memory-considerations.md	1	bash	18	25	6	MIXED	RUNNABLE	0	9b7117139621dbb97b636f97c28778b4889ad263
20_Security/01_Threat-model.md	1	bash	18	22	3	NEUTRAL	DESTRUCTIVE	1	5405b618777843a9244a96128bf3bb8bc4d3f237
20_Security/01_Threat-model.md	2	bash	28	31	2	NEUTRAL	RUNNABLE	1	9d02505e5908f221453e1f83267a06c2e9713622
20_Security/01_Threat-model.md	3	bash	36	39	2	NEUTRAL	RUNNABLE	1	dcd478a8e9d6e338e76d3db898ef9565e8720c96
20_Security/01_Threat-model.md	4	bash	45	48	2	NEUTRAL	RUNNABLE	1	c8ee14a56690961d34a46866c68a6c624e6da0d5
20_Security/01_Threat-model.md	5	bash	55	58	2	NEUTRAL	RUNNABLE	1	76e7dd3aef43429235619d469b7866715f184702
20_Security/01_Threat-model.md	6	bash	64	67	2	NEUTRAL	RUNNABLE	1	1aef97cae21e6f1262c58bbe4bffa47280255203
20_Security/01_Threat-model.md	7	bash	74	77	2	NEUTRAL	DESTRUCTIVE	1	6724ba92483758ede4d6970484f0506eb6a00262
20_Security/01_Threat-model.md	8	bash	83	86	2	NEUTRAL	RUNNABLE	1	351e405d3d19c3c9240bc487672304c19fa5298e
20_Security/02_PATH-hardening.md	1	bash	6	8	1	NEUTRAL	RUNNABLE	0	1da1b5899a5bbdf910aed376ceee32236a02f335
20_Security/02_PATH-hardening.md	2	bash	21	30	8	WRONG	ANTIPATTERN	1	e73a23c1cebffcb9ebfd1dc58dcecb035fdbbb29
20_Security/03_IFS-reset.md	1	bash	6	8	1	NEUTRAL	RUNNABLE	0	8d5ef13a33dd652647960fb2d99f5e2de4203090
20_Security/03_IFS-reset.md	2	bash	14	29	14	RIGHT	RUNNABLE	1	6b34fbd5e42652ad44001bc522dc227f2fe74bca
20_Security/03_IFS-reset.md	3	bash	33	42	8	NEUTRAL	RUNNABLE	0	438ba9f35cab896449faf6e54f4fdedbee68f6e4
20_Security/03_IFS-reset.md	4	bash	47	54	6	NEUTRAL	RUNNABLE	0	ce552457d4eb247c337a9f7d7f30eb25e53a7f85
20_Security/04_eval-avoidance.md	1	bash	13	20	6	WRONG	ANTIPATTERN	1	403f2f524b27115f6192979f169d81ce3f505036
20_Security/04_eval-avoidance.md	2	bash	26	33	6	NEUTRAL	RUNNABLE	1	c0cf138ab4748272d28c4cf6cb6da1f93a0af466
20_Security/04_eval-avoidance.md	3	bash	43	48	4	NEUTRAL	RUNNABLE	1	fac0da4c33de9e81508d07a972a7cd554acd18f2
20_Security/04_eval-avoidance.md	4	bash	63	66	2	NEUTRAL	RUNNABLE	0	786f6d7769c82d71d200a4c51800bdd1a922ea6e
20_Security/04_eval-avoidance.md	5	bash	74	82	7	MIXED	NEEDS_INPUT	1	5772095a92a1d436f81d131ffcbe57d52e9a07da
20_Security/04_eval-avoidance.md	6	bash	92	95	2	NEUTRAL	RUNNABLE	0	0b8760101e3fa2cb8c5dc8664f139a80a4c4b077
20_Security/04_eval-avoidance.md	7	bash	111	115	3	NEUTRAL	RUNNABLE	1	40d1ba78e8546f1f49be87ddbf3d5dbc9f2a038f
20_Security/05_Command-injection-vectors.md	1	bash	12	18	5	WRONG	ANTIPATTERN	1	bda8b5dfeaa3fb3ba1ab6b4ac5661c48c2325ed1
20_Security/05_Command-injection-vectors.md	2	bash	24	27	2	NEUTRAL	RUNNABLE	1	0488b024c6136ee6ad60230f967fc4369b0cdfe8
20_Security/05_Command-injection-vectors.md	3	bash	35	41	5	WRONG	ANTIPATTERN	1	eaf5374a3e7a965147a0c2f00041bd40f685a3f8
20_Security/05_Command-injection-vectors.md	4	bash	47	54	6	NEUTRAL	RUNNABLE	1	26d83b83e05ad9dc8c0f4cc11be3bf0a79825266
20_Security/05_Command-injection-vectors.md	5	bash	61	66	4	WRONG	ANTIPATTERN	1	f962379ae21d84d05c10f2e8ad6699630b9fdab3
20_Security/05_Command-injection-vectors.md	6	bash	71	77	5	NEUTRAL	RUNNABLE	1	215703e5770510971d5d0af9ec1e4848a09f991c
20_Security/05_Command-injection-vectors.md	7	bash	86	93	6	MIXED	NETWORK	1	dd50da5995925a3af181821fdedbb220a174a9b3
20_Security/05_Command-injection-vectors.md	8	bash	102	111	8	NEUTRAL	NETWORK	0	3ae2d50e133c52ece876969716c2044d73c648d1
20_Security/06_Input-validation.md	1	bash	15	34	18	NEUTRAL	RUNNABLE	0	3b5f4bc09f47048ffd64e6bbabd4efc2b266a29c
20_Security/06_Input-validation.md	2	bash	46	54	7	NEUTRAL	RUNNABLE	0	cd644e62ad12bdaa0cff9f3b72885a0823f93482
20_Security/06_Input-validation.md	3	bash	65	72	6	NEUTRAL	RUNNABLE	0	c3ca2f82f392051365050f384e64c11449e7dff8
20_Security/06_Input-validation.md	4	bash	87	91	3	NEUTRAL	RUNNABLE	0	3a8cdfaff641d92bb11c3d884966b89158c4c0fe
20_Security/06_Input-validation.md	5	bash	102	106	3	NEUTRAL	RUNNABLE	0	4c025386a6904bba2240d9aa760cf0c8668cd9f7
20_Security/07_Quoting-under-set-u.md	1	bash	12	40	27	RIGHT	RUNNABLE	0	5260b09a92a3df60b2aa884f5c2d635a2ad7de74
20_Security/08_SUID-restrictions.md	1	sudoers	21	28	6	NEUTRAL	FRAGMENT	0	54a2df370bc334e8c5e55454c6bc3508953c0e83
20_Security/08_SUID-restrictions.md	2	bash	38	41	2	NEUTRAL	DESTRUCTIVE	1	73950d31043ff467a51385fa4edb2a7bfcaac96c
20_Security/08_SUID-restrictions.md	3	c	50	68	17	NEUTRAL	FRAGMENT	0	efdb40c11c6c929cf028073ce78720fbfdd76deb
20_Security/09_Secrets-handling.md	1	bash	29	35	5	NEUTRAL	NETWORK	1	e491c5fe4eed461addf6f16c9d70e8fa110c0efa
20_Security/09_Secrets-handling.md	2	bash	40	45	4	NEUTRAL	NETWORK	1	f0771fea48f559c2f2522c44146f5a62ddc00122
20_Security/09_Secrets-handling.md	3	bash	57	63	5	NEUTRAL	RUNNABLE	0	2c982fdf37f2d756a5143b2e9b96c0d187d77958
20_Security/09_Secrets-handling.md	4	bash	67	70	2	NEUTRAL	RUNNABLE	0	97c75252877610ac3ab93b1a8d6c1d862f85fbe7
20_Security/09_Secrets-handling.md	5	bash	82	86	3	WRONG	ANTIPATTERN	1	f78a19d590ff278f3b8330b8d57efd5988b822db
20_Security/09_Secrets-handling.md	6	bash	93	97	3	NEUTRAL	NEEDS_INPUT	0	37f1d155825e731df937e4bb52c12b45049ecfb6
20_Security/09_Secrets-handling.md	7	bash	102	109	6	NEUTRAL	RUNNABLE	0	436c00ddc425ccacdcd1e9b36aef8f2df648ae0b
20_Security/09_Secrets-handling.md	8	bash	121	125	3	NEUTRAL	RUNNABLE	1	73590ce4aa710bb135fed03ac856155cf8d273e7
20_Security/10_noclobber.md	1	bash	11	34	22	NEUTRAL	DESTRUCTIVE	0	47eec70cfc868e4e3ad16551b02c96742ef13088
20_Security/11_Privilege-drop.md	1	bash	26	35	8	NEUTRAL	RUNNABLE	0	bced2dac0864511e462efd29b616d486c61f2574
20_Security/11_Privilege-drop.md	2	bash	50	53	2	NEUTRAL	DESTRUCTIVE	0	9a10abedd6634c5400275ccbe9d6fe8a8f9c8f7d
20_Security/11_Privilege-drop.md	3	bash	65	72	6	NEUTRAL	DESTRUCTIVE	0	39e5b38774699e6bb09402ac68b114d4afcff75d
20_Security/11_Privilege-drop.md	4	bash	88	93	4	NEUTRAL	RUNNABLE	0	eedcb4ef2fa6ae3c426dd3fe5b661154651ff123
20_Security/12_Sanitising-filenames.md	1	bash	22	45	22	NEUTRAL	RUNNABLE	0	0e46f296444c5be990ec35f9add822efde26c927
20_Security/12_Sanitising-filenames.md	2	bash	59	69	9	NEUTRAL	NEEDS_INPUT	0	d535a71efe8f97ae4fbe2a28585eaea7254726ca
20_Security/13_Symlink-races.md	1	bash	19	29	9	NEUTRAL	DESTRUCTIVE	1	8f5db8c1e3052f7bdf24ef738cc7db1cb466d900
20_Security/13_Symlink-races.md	2	bash	58	66	7	NEUTRAL	RUNNABLE	0	71b04b43c0d4fb74bf1835f0662b73adee65e8f3
20_Security/13_Symlink-races.md	3	bash	78	82	3	NEUTRAL	RUNNABLE	0	d90b0f4f9df9b25602a6b21af61eca934bba31ed
20_Security/14_Restricted-shell-mode.md	1	text	14	22	7	NEUTRAL	FRAGMENT	1	817ba2fad1d69ade6f51007f7d7e8b999d2e2c6c
21_Static-Analysis-Formatting-and-Testing/01_ShellCheck-warnings.md	1	json	14	35	20	NEUTRAL	FRAGMENT	0	36ffcb6ce45eb6d66009c5240b88264b3b85f664
21_Static-Analysis-Formatting-and-Testing/01_ShellCheck-warnings.md	2	yaml	42	48	5	NEUTRAL	FRAGMENT	0	127b24cb7ef2a3f8ef5ab366da16072bc468fcfe
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	1	bash	6	9	2	NEUTRAL	NEEDS_INPUT	0	d35df46f839ef7223ad1964c394b28ecdf79c247
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	2	bash	35	40	4	NEUTRAL	RUNNABLE	0	e6f1e584da7f63c832d12eba11162e27f3dee4b8
21_Static-Analysis-Formatting-and-Testing/02_ShellCheck-directives.md	3	bash	42	52	9	NEUTRAL	RUNNABLE	0	82bd99eb3f70d1cd7fcf772cb7270a1dd493bbb8
21_Static-Analysis-Formatting-and-Testing/03_Source-path-management.md	1	bash	12	37	24	NEUTRAL	RUNNABLE	0	b6210d2c06c5685987a1d3a48e7576bd94df3abb
21_Static-Analysis-Formatting-and-Testing/04_shfmt.md	1	ini	14	25	10	NEUTRAL	FRAGMENT	0	f301d802e3d900555351ac1d05fef98ed6db3222
21_Static-Analysis-Formatting-and-Testing/04_shfmt.md	2	yaml	27	36	8	NEUTRAL	FRAGMENT	0	2e4e679d8404ab12052402512d71d5c012319c84
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	1	bash	14	41	26	NEUTRAL	RUNNABLE	0	1d952a2927c9c2ddde969bfec950886048d17040
21_Static-Analysis-Formatting-and-Testing/05_bcscheck.md	2	bash	47	51	3	NEUTRAL	RUNNABLE	0	bd6e65abec1fdc632dcced5234abf1b80c3206f0
21_Static-Analysis-Formatting-and-Testing/06_Pre-commit-hooks.md	1	yaml	16	40	23	NEUTRAL	FRAGMENT	0	3175040359ce66603d50f7406bfa5f82e8eabe31
21_Static-Analysis-Formatting-and-Testing/06_Pre-commit-hooks.md	2	bash	44	49	4	NEUTRAL	RUNNABLE	1	a5c166650ffc2b5d021493c2c2b5662fbb0b069a
21_Static-Analysis-Formatting-and-Testing/06_Pre-commit-hooks.md	3	yaml	79	88	8	NEUTRAL	FRAGMENT	0	9bfdb6abff4ff9803f998c8c41012fdd1e7a2c3d
21_Static-Analysis-Formatting-and-Testing/07_CI-integration.md	1	yaml	17	58	40	NEUTRAL	FRAGMENT	0	1a693c9b1dc49e43ac227d697057cda8ddea82a0
21_Static-Analysis-Formatting-and-Testing/07_CI-integration.md	2	yaml	77	94	16	NEUTRAL	FRAGMENT	0	b9615e767df5afabcf561f3827b5fc923455ceb2
21_Static-Analysis-Formatting-and-Testing/08_bats-core.md	1	bash	16	58	41	NEUTRAL	DESTRUCTIVE	0	9e6801f108c967302529310a9ff3443af7ac071d
21_Static-Analysis-Formatting-and-Testing/08_bats-core.md	2	bash	62	72	9	NEUTRAL	RUNNABLE	1	da6bf6f1ca46418934957b2a5841496c59ed7412
21_Static-Analysis-Formatting-and-Testing/09_Bats-setup-and-teardown.md	1	bash	14	54	39	NEUTRAL	DESTRUCTIVE	1	3f36a43d21a0e2e2ef67e22e37a950883ae07c99
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	1	bash	11	20	8	NEUTRAL	RUNNABLE	0	1cdf1b12a9fe4c55b7b741ab4245d4317e16ea41
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	2	bash	35	42	6	NEUTRAL	RUNNABLE	0	0173b5dce3ba73d2b9ab017cd21e89f4e820efd8
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	3	bash	50	76	25	NEUTRAL	RUNNABLE	0	1aefe3b2e65d6e3d9a26679fcfb84fe903843070
21_Static-Analysis-Formatting-and-Testing/10_Bats-run-and-assertions.md	4	bash	108	123	14	NEUTRAL	NETWORK	0	b3e2b3301ec956f5d9103758ea7fd8d98c8a29b3
21_Static-Analysis-Formatting-and-Testing/11_Mocking-via-PATH-injection.md	1	bash	6	20	13	NEUTRAL	DESTRUCTIVE	0	6f46833061518964d31a5130134bb85ebf434cbd
21_Static-Analysis-Formatting-and-Testing/13_Coverage-with-kcov.md	1	bash	13	44	30	NEUTRAL	DESTRUCTIVE	0	87e5734d7774273815250f85f027b99229c3443a
22_Idioms-Patterns-and-Anti-Patterns/01_The-strict-mode-preamble.md	1	bash	6	10	3	NEUTRAL	RUNNABLE	0	fea32075ab33e20b922ede201874726d18bc188c
22_Idioms-Patterns-and-Anti-Patterns/02_Self-locating-script-directory.md	1	bash	6	10	3	NEUTRAL	RUNNABLE	0	784e0d5c8bf5b684af6767a48c90771f0bbfc8d8
22_Idioms-Patterns-and-Anti-Patterns/03_Argument-parsing-skeleton.md	1	bash	11	81	69	NEUTRAL	RUNNABLE	0	938afe6364ba25cab6e594275ecd41c99db7d52c
